Final Yamato,https://upload.wikimedia.org/wikipedia/en/1/12/Final_Yamato%2C_DVD_Cover.jpg
Fushigi no Kuni no Alice,https://upload.wikimedia.org/wikipedia/en/8/89/AliceAnimePoster.jpg
Galactic Whirlwind Sasuraiger,https://upload.wikimedia.org/wikipedia/en/d/d9/Sasuraiger.jpg
Genesis Climber MOSPEADA,https://upload.wikimedia.org/wikipedia/en/6/65/GCM_JPN_BR_cover.jpg
Genma Taisen,https://upload.wikimedia.org/wikipedia/en/6/65/Genma_Taisen.jpg
Georgie!,https://upload.wikimedia.org/wikipedia/en/e/e7/Georgie%21_manga_vol_1_reprint.jpg
Ginga Hyōryū Vifam,https://upload.wikimedia.org/wikipedia/en/1/16/VifamDVDBOX1.jpg
Golgo 13: The Professional,https://upload.wikimedia.org/wikipedia/en/b/b9/Golgo_13_%281983%29_poster.jpg
Igano Kabamaru,https://upload.wikimedia.org/wikipedia/en/3/3e/Igano_Kabamaru_manga_vol_1.jpg
Kinnikuman,https://upload.wikimedia.org/wikipedia/en/a/aa/Kinnikuman_%28Jump_Comics%29.jpg
Mirai Keisatsu Urashiman,https://upload.wikimedia.org/wikipedia/en/2/2f/Future_Police_Urashiman.jpg
Miyuki (manga),https://upload.wikimedia.org/wikipedia/en/c/cc/MiyukiMangaVol1.gif
Nine (manga),https://upload.wikimedia.org/wikipedia/en/8/80/Nine_volume_1_by_Mitsuru_Adachi_%28My_First_Wideban%29.png
Patalliro!,https://upload.wikimedia.org/wikipedia/en/e/e5/Patalliro77.jpg
Plawres Sanshiro,https://upload.wikimedia.org/wikipedia/en/7/7e/PlawresSanshiro.jpg
Serendipity the Pink Dragon,https://upload.wikimedia.org/wikipedia/en/1/1a/Serendipity_the_Pink_Dragon.png
Special Armored Battalion Dorvack,https://upload.wikimedia.org/wikipedia/en/e/eb/AMDorvack.jpg
Stop!! Hibari-kun!,https://upload.wikimedia.org/wikipedia/en/2/2b/Stop%21%21_Hibari-kun%21.jpg
Story of the Alps: My Annette,https://upload.wikimedia.org/wikipedia/en/6/65/Story_of_the_Alps_My_Annette.jpg
Super Dimension Century Orguss,https://upload.wikimedia.org/wikipedia/en/d/d0/Orguss_small.jpg
Superbook,https://upload.wikimedia.org/wikipedia/en/c/c8/Superbook_DVD_vol_1.jpg
The Green Cat,https://upload.wikimedia.org/wikipedia/en/4/4d/Lion_Books-01.jpg
Unico,https://upload.wikimedia.org/wikipedia/en/1/18/Unico-1.jpg
Urusei Yatsura (film series),https://upload.wikimedia.org/wikipedia/en/2/27/Urusei-Box-Set.jpg
Cat's Eye (manga),https://upload.wikimedia.org/wikipedia/en/c/c8/Cat%27s_Eye_%28manga%29.jpg
Choriki Robo Galatt,https://upload.wikimedia.org/wikipedia/en/f/f7/Choriki_Robo_Galatt_poster.jpg
Cream Lemon,https://upload.wikimedia.org/wikipedia/en/e/ef/CreamLemonMakoSexySymphonyPart1manga.jpg
Doraemon: Nobita's Great Adventure into the Underworld,https://upload.wikimedia.org/wikipedia/en/a/a3/Doraemon_Nobita%27s_Great_Adventure_into_the_Underworld_poster.jpg
Dr. Slump,https://upload.wikimedia.org/wikipedia/en/c/cd/DrSlump1.jpg
Fist of the North Star,https://upload.wikimedia.org/wikipedia/en/9/92/Hokuto_no_Ken_tankobon.jpg
Futari Daka,https://upload.wikimedia.org/wikipedia/en/f/fa/Futari_Daka.jpg
Giant Gorg,https://upload.wikimedia.org/wikipedia/en/d/d9/Giant_Gorg_Illustration.jpg
Ginga Hyōryū Vifam,https://upload.wikimedia.org/wikipedia/en/1/16/VifamDVDBOX1.jpg
Glass Mask,https://upload.wikimedia.org/wikipedia/en/7/70/Glass_Mask_volume_1.jpg
God Mazinger,https://upload.wikimedia.org/wikipedia/en/7/7d/GodMazCover.jpg
Gu Gu Ganmo,https://upload.wikimedia.org/wikipedia/en/0/04/Gu_Gu_Ganmo_vol_1_cover.png
"Katri, Girl of the Meadows",https://upload.wikimedia.org/wikipedia/en/0/07/Katri_DVD.jpg
Lensman: Secret of The Lens,https://upload.wikimedia.org/wikipedia/en/8/8c/Lensman_Secret_of_The_Lens_poster.png
Locke the Superman,https://upload.wikimedia.org/wikipedia/en/f/f0/Locke_1984_poster.jpg
Lupin III,https://upload.wikimedia.org/wikipedia/en/9/93/Lupin_III_cast.jpg
Macross: Do You Remember Love?,https://upload.wikimedia.org/wikipedia/en/4/4e/Macross_do_you_remember_love_dvd.jpg
Masami Anno,https://upload.wikimedia.org/wikipedia/en/2/27/Ch%C5%ABka_Ichiban%21_japanese_manga_vol_1_cover.jpg
Nausicaä of the Valley of the Wind (film),https://upload.wikimedia.org/wikipedia/en/b/bc/Nausicaaposter.jpg
Nine (manga),https://upload.wikimedia.org/wikipedia/en/8/80/Nine_volume_1_by_Mitsuru_Adachi_%28My_First_Wideban%29.png
Noozles,https://upload.wikimedia.org/wikipedia/en/f/f5/Noozles.jpg
Panzer World Galient,https://upload.wikimedia.org/wikipedia/en/0/0e/GalientBluRayBox.jpg
"Persia, the Magic Fairy",https://upload.wikimedia.org/wikipedia/en/e/e0/Mahou_no_Yousei_Persia.jpg
Starzan S,https://upload.wikimedia.org/wikipedia/en/b/b5/Okawari-Boy_Starzan_S_Blu-ray_Vol.1.jpeg
Super Dimension Cavalry Southern Cross,https://upload.wikimedia.org/wikipedia/en/7/77/Southern_Cross_Cover.JPG
The Kabocha Wine,https://upload.wikimedia.org/wikipedia/en/3/31/The_Kabocha_Wine.jpg
The Star of Cottonland,https://upload.wikimedia.org/wikipedia/en/0/07/Star-of-Cottonland.jpg
Urusei Yatsura (film series),https://upload.wikimedia.org/wikipedia/en/2/27/Urusei-Box-Set.jpg
Video Warrior Laserion,https://upload.wikimedia.org/wikipedia/en/4/47/Laserion_DVD_cover.jpg
Wingman (manga),https://upload.wikimedia.org/wikipedia/en/c/c7/Wing-Man_1.jpg
A Journey Through Fairyland,https://upload.wikimedia.org/wikipedia/en/0/09/A_Journey_Through_Fairyland_VideoCover.jpg
Angel's Egg,https://upload.wikimedia.org/wikipedia/en/2/21/AngelsEgg1985.jpg
Animage,https://upload.wikimedia.org/wikipedia/en/a/af/Animage199709coverimage.png
Anime,https://upload.wikimedia.org/wikipedia/en/8/81/Modernanime.jpg
Anime Grand Prix,https://upload.wikimedia.org/wikipedia/en/a/af/Animage199709coverimage.png
Area 88,https://upload.wikimedia.org/wikipedia/en/0/09/Area88Vol1.jpg
Blue Comet SPT Layzner,https://upload.wikimedia.org/wikipedia/en/0/03/BCSPTL_JPN_BR_cover.jpg
Captain Tsubasa,https://upload.wikimedia.org/wikipedia/en/d/d8/Captain_Tsubasa_%28%E3%82%AD%E3%83%A3%E3%83%97%E3%83%86%E3%83%B3%E7%BF%BC%29_first_edition_%28manga_1981%29.jpg
Cream Lemon,https://upload.wikimedia.org/wikipedia/en/e/ef/CreamLemonMakoSexySymphonyPart1manga.jpg
Dirty Pair,https://upload.wikimedia.org/wikipedia/en/1/1f/Dirty_Pair_-_light_novel_cover.jpg
Doraemon: Nobita's Little Star Wars,https://upload.wikimedia.org/wikipedia/en/1/1f/Nobita%27s_Little_Star_Wars.jpg
Dr. Slump,https://upload.wikimedia.org/wikipedia/en/c/cd/DrSlump1.jpg
Fight! Iczer One,https://upload.wikimedia.org/wikipedia/en/c/c5/Fight%21_Iczer_One_manga_vol_1_%281989_reprint%29.jpg
GeGeGe no Kitarō,https://upload.wikimedia.org/wikipedia/en/f/fc/GeGeGe_no_Kitar%C5%8D_manga_1985_edition.png
Genesis Climber MOSPEADA,https://upload.wikimedia.org/wikipedia/en/6/65/GCM_JPN_BR_cover.jpg
Ginga Hyōryū Vifam,https://upload.wikimedia.org/wikipedia/en/1/16/VifamDVDBOX1.jpg
GoShogun,https://upload.wikimedia.org/wikipedia/en/8/8d/Emotion_the_Best-_Sengoku_Majin_GoShogun_DVD-Box.jpg
Gu Gu Ganmo,https://upload.wikimedia.org/wikipedia/en/0/04/Gu_Gu_Ganmo_vol_1_cover.png
High School! Kimengumi,https://upload.wikimedia.org/wikipedia/en/e/e1/High_School%21_Kimengumi_manga_vol._1.png
Kimagure Orange Road,https://upload.wikimedia.org/wikipedia/en/e/e8/Kimagure_Orange_Road_manga_volume_1_cover.jpg
Leda: The Fantastic Adventure of Yohko,https://upload.wikimedia.org/wikipedia/en/8/88/1985_Leda_The_Fantastic_Adventure_Of_Yohko.jpg
Legend of the Gold of Babylon,https://upload.wikimedia.org/wikipedia/en/f/ff/Lupin_III_Babylon_poster.jpg
Lunn Flies into the Wind,https://upload.wikimedia.org/wikipedia/en/4/4d/Lion_Books-01.jpg
Magical Princess Minky Momo,https://upload.wikimedia.org/wikipedia/en/6/6a/MynkyMomo_2nd.jpg
Megazone 23,https://upload.wikimedia.org/wikipedia/en/5/50/Megazone23-part1-DVDcover.jpg
Mobile Suit Zeta Gundam,https://upload.wikimedia.org/wikipedia/en/c/c2/ZetaBluRay2.jpg
Mujigen Hunter Fandora,https://upload.wikimedia.org/wikipedia/en/e/e6/Mujigen_Hunter_Fandora_%28VHS%29%28Italy%29.jpg
Musashi no Ken,https://upload.wikimedia.org/wikipedia/en/e/e3/Musashi_no_Ken.jpg
Obake no Q-tarō,https://upload.wikimedia.org/wikipedia/en/d/d7/Obake.jpg
Odin: Photon Sailer Starlight,https://upload.wikimedia.org/wikipedia/en/2/20/Odin_Photon_Sailer_Starlight.jpg
The Dagger of Kamui,https://upload.wikimedia.org/wikipedia/en/4/42/The_Dagger_of_Kamui_poster.jpg
The Three-Eyed One,https://upload.wikimedia.org/wikipedia/en/e/e2/Mitsume_ga_tooru_kodansya.jpg
Touch (manga),https://upload.wikimedia.org/wikipedia/en/4/45/Touch-Tankobon-vol1-AdachiMitsuru.jpg
Urusei Yatsura (film series),https://upload.wikimedia.org/wikipedia/en/2/27/Urusei-Box-Set.jpg
What's Michael?,https://upload.wikimedia.org/wikipedia/en/d/d5/What%27s_Michael.jpg
Adventure Island (video game),https://upload.wikimedia.org/wikipedia/en/3/3c/Adventureisland.jpg
